#term ID	term description	genes mapped	enrichment score	direction	false discovery rate	method	matching proteins in your input (IDs)	matching proteins in your input (labels)
GO:0062023	Collagen-containing extracellular matrix	73	0.34832	bottom	0.0119	ks	9606.ENSP00000200181,9606.ENSP00000216361,9606.ENSP00000217131,9606.ENSP00000218388,9606.ENSP00000220166,9606.ENSP00000221930,9606.ENSP00000222399,9606.ENSP00000223127,9606.ENSP00000226218,9606.ENSP00000227266,9606.ENSP00000251047,9606.ENSP00000252244,9606.ENSP00000252999,9606.ENSP00000254301,9606.ENSP00000254722,9606.ENSP00000258341,9606.ENSP00000260356,9606.ENSP00000262776,9606.ENSP00000262919,9606.ENSP00000264039,9606.ENSP00000264144,9606.ENSP00000266085,9606.ENSP00000270233,9606.ENSP00000271064,9606.ENSP00000273784,9606.ENSP00000291568,9606.ENSP00000292401,9606.ENSP00000299767,9606.ENSP00000302100,9606.ENSP00000308541,9606.ENSP00000308938,9606.ENSP00000310832,9606.ENSP00000311905,9606.ENSP00000320171,9606.ENSP00000320866,9606.ENSP00000324532,9606.ENSP00000325376,9606.ENSP00000335153,9606.ENSP00000342082,9606.ENSP00000345672,9606.ENSP00000345731,9606.ENSP00000346032,9606.ENSP00000346537,9606.ENSP00000352798,9606.ENSP00000355110,9606.ENSP00000357189,9606.ENSP00000357704,9606.ENSP00000357709,9606.ENSP00000357981,9606.ENSP00000358045,9606.ENSP00000362095,9606.ENSP00000363827,9606.ENSP00000364685,9606.ENSP00000366109,9606.ENSP00000368678,9606.ENSP00000370115,9606.ENSP00000371554,9606.ENSP00000375778,9606.ENSP00000376708,9606.ENSP00000377833,9606.ENSP00000378394,9606.ENSP00000386043,9606.ENSP00000389252,9606.ENSP00000415786,9606.ENSP00000416330,9606.ENSP00000422834,9606.ENSP00000434412,9606.ENSP00000442600,9606.ENSP00000480680,9606.ENSP00000482760,9606.ENSP00000484343,9606.ENSP00000494788,9606.ENSP00000497653	ITGB4,COCH,CTSZ,TIMP1,CTSH,TGFB1,LAMB1,PLOD3,VTN,CTSC,LMAN1,KRT1,LAMA5,LGALS3,SERPINF1,LAMC1,THBS1,LGALS3BP,ATRN,GPC1,LAMC2,TIMP3,BCAM,TINAGL1,AHSG,CSTB,AZGP1,HSP90B1,LGALS4,F2,PLG,CTSF,LTBP4,PKM,CALR,LAMA3,HNRNPM,HSP90AA1,SLPI,CTSB,DLG1,ANXA2,SMOC2,COL18A1,SMOC1,HDGF,S100A4,S100A6,CTSS,ECM1,SRPX2,HSPG2,MFAP2,ANXA1,AGRN,SERPINB1,SOD3,LAMB3,VWA2,ANXA4,PSAP,LTBP1,NPNT,SERPINE2,TGFBI,FRAS1,SERPINH1,DAG1,SEMA3B,PCSK6,SERPINB6,CASK,COL17A1
GO:0005840	Ribosome	51	5.67672	top	0.0153	ks	9606.ENSP00000216714,9606.ENSP00000225430,9606.ENSP00000230050,9606.ENSP00000247461,9606.ENSP00000259469,9606.ENSP00000270625,9606.ENSP00000272317,9606.ENSP00000278572,9606.ENSP00000294189,9606.ENSP00000296674,9606.ENSP00000296930,9606.ENSP00000309830,9606.ENSP00000318646,9606.ENSP00000341885,9606.ENSP00000346027,9606.ENSP00000346037,9606.ENSP00000346050,9606.ENSP00000346088,9606.ENSP00000354739,9606.ENSP00000356520,9606.ENSP00000359345,9606.ENSP00000363018,9606.ENSP00000366604,9606.ENSP00000367038,9606.ENSP00000367806,9606.ENSP00000369757,9606.ENSP00000369965,9606.ENSP00000375632,9606.ENSP00000378163,9606.ENSP00000385958,9606.ENSP00000389103,9606.ENSP00000389351,9606.ENSP00000393241,9606.ENSP00000403172,9606.ENSP00000417229,9606.ENSP00000426909,9606.ENSP00000428085,9606.ENSP00000429374,9606.ENSP00000429931,9606.ENSP00000431240,9606.ENSP00000435777,9606.ENSP00000449328,9606.ENSP00000463842,9606.ENSP00000470972,9606.ENSP00000472469,9606.ENSP00000472985,9606.ENSP00000481646,9606.ENSP00000495273,9606.ENSP00000496250,9606.ENSP00000498019,9606.ENSP00000499044	APEX1,RPL19,RPS12,CANX,RPL35,RPS11,RPS27A,RPS3,RPL29,RPS23,NPM1,RPL38,RPS15A,RPS2,RPL21,RPLP1,RPS3A,RPL22,RPL12,DHX9,RPL5,RPL10A,SF1,RRBP1,RPS16,RPS6,BTF3,RPS9,RPL34,RPS14,RPL23A,RPSA,RPS18,RPL6,EIF2A,RACK1,RPL30,RPS20,EIF3H,RPLP2,RPS13,RPLP0,RPL17,RPS19,RPS28,RPS5,RPS10,RPS7,RPL11,RPS17,RPS27
GO:0043202	Lysosomal lumen	47	0.225082	bottom	0.0160	ks	9606.ENSP00000199448,9606.ENSP00000215838,9606.ENSP00000216124,9606.ENSP00000218516,9606.ENSP00000225927,9606.ENSP00000247933,9606.ENSP00000258145,9606.ENSP00000259470,9606.ENSP00000261416,9606.ENSP00000264039,9606.ENSP00000268695,9606.ENSP00000280800,9606.ENSP00000299427,9606.ENSP00000302728,9606.ENSP00000305692,9606.ENSP00000306920,9606.ENSP00000310832,9606.ENSP00000314508,9606.ENSP00000314606,9606.ENSP00000335153,9606.ENSP00000337354,9606.ENSP00000340409,9606.ENSP00000345672,9606.ENSP00000349687,9606.ENSP00000354608,9606.ENSP00000357981,9606.ENSP00000361562,9606.ENSP00000361818,9606.ENSP00000363603,9606.ENSP00000363827,9606.ENSP00000364782,9606.ENSP00000368678,9606.ENSP00000369081,9606.ENSP00000370542,9606.ENSP00000371152,9606.ENSP00000376911,9606.ENSP00000378394,9606.ENSP00000384886,9606.ENSP00000395473,9606.ENSP00000398722,9606.ENSP00000408411,9606.ENSP00000426455,9606.ENSP00000437125,9606.ENSP00000451206,9606.ENSP00000455114,9606.ENSP00000493153,9606.ENSP00000495247	EPDR1,TCN2,ARSA,GLA,NAGLU,IDUA,GNS,CTSV,HEXB,GPC1,GALNS,PLBD2,TPP1,GUSB,GAA,GLB1,CTSF,GBA,SGSH,HSP90AA1,LIPA,SMPD1,CTSB,GM2A,PPT2,CTSS,CTSA,SDC4,FUCA1,HSPG2,NEU1,AGRN,TXNDC5,SDC1,ASAH1,LGMN,PSAP,IFI30,MAN2B1,CHID1,LAMP2,RNASET2,HSPA8,NPC2,HEXA,PPT1,MANBA
GO:0005788	Endoplasmic reticulum lumen	80	0.174712	bottom	0.0172	ks	9606.ENSP00000002165,9606.ENSP00000005286,9606.ENSP00000054950,9606.ENSP00000166139,9606.ENSP00000215727,9606.ENSP00000215832,9606.ENSP00000216124,9606.ENSP00000217131,9606.ENSP00000218388,9606.ENSP00000222399,9606.ENSP00000223127,9606.ENSP00000226218,9606.ENSP00000227266,9606.ENSP00000245451,9606.ENSP00000245907,9606.ENSP00000247461,9606.ENSP00000258341,9606.ENSP00000259253,9606.ENSP00000259339,9606.ENSP00000260356,9606.ENSP00000260408,9606.ENSP00000261735,9606.ENSP00000262455,9606.ENSP00000262947,9606.ENSP00000263025,9606.ENSP00000264065,9606.ENSP00000265087,9606.ENSP00000265195,9606.ENSP00000269593,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000296350,9606.ENSP00000296754,9606.ENSP00000299767,9606.ENSP00000300026,9606.ENSP00000300289,9606.ENSP00000303208,9606.ENSP00000308541,9606.ENSP00000309968,9606.ENSP00000317232,9606.ENSP00000320866,9606.ENSP00000323313,9606.ENSP00000324173,9606.ENSP00000327801,9606.ENSP00000328729,9606.ENSP00000331831,9606.ENSP00000339328,9606.ENSP00000340466,9606.ENSP00000344223,9606.ENSP00000352798,9606.ENSP00000356574,9606.ENSP00000356771,9606.ENSP00000360688,9606.ENSP00000361064,9606.ENSP00000367992,9606.ENSP00000368767,9606.ENSP00000369081,9606.ENSP00000370473,9606.ENSP00000372313,9606.ENSP00000373364,9606.ENSP00000378725,9606.ENSP00000379042,9606.ENSP00000381448,9606.ENSP00000385385,9606.ENSP00000385923,9606.ENSP00000386043,9606.ENSP00000389326,9606.ENSP00000400376,9606.ENSP00000414398,9606.ENSP00000426455,9606.ENSP00000434412,9606.ENSP00000438248,9606.ENSP00000442600,9606.ENSP00000466134,9606.ENSP00000473348,9606.ENSP00000473631,9606.ENSP00000497653,9606.ENSP00000497691,9606.ENSP00000498402,9606.ENSP00000499129	FUCA2,TMEM132A,RCN1,FSTL3,SERPIND1,MAPK1,ARSA,CTSZ,TIMP1,LAMB1,PLOD3,VTN,CTSC,BMP4,C3,CANX,LAMC1,UGGT1,TOR1B,THBS1,ADAM10,ERP29,ERP44,MYDGF,MAPK3,DNAJC10,STC2,SIL1,IGFBP4,AHSG,APP,MELTF,ERAP1,HSP90B1,PPIB,PDIA3,PCSK9,F2,ADAM17,FKBP10,CALR,PDIA5,HSPA5,P4HB,SELENOF,GAS6,PLAUR,GANAB,MBTPS1,COL18A1,QSOX1,F5,TXNDC12,MINPP1,ESD,ASPH,TXNDC5,IGFBP3,MSLN,GOLM1,KTN1,ERO1A,CST3,PDIA6,NUCB1,LTBP1,ACE2,ERAP2,DNAJB11,RNASET2,SERPINH1,CALU,DAG1,PRKCSH,H6PD,DNAJC3,COL17A1,APLP2,SUMF2,PDIA4
GO:0005938	Cell cortex	61	0.737345	bottom	0.0174	ks	9606.ENSP00000211998,9606.ENSP00000216181,9606.ENSP00000217131,9606.ENSP00000219150,9606.ENSP00000225655,9606.ENSP00000242285,9606.ENSP00000246069,9606.ENSP00000252699,9606.ENSP00000254770,9606.ENSP00000262428,9606.ENSP00000264144,9606.ENSP00000268182,9606.ENSP00000271234,9606.ENSP00000290921,9606.ENSP00000295834,9606.ENSP00000311825,9606.ENSP00000318195,9606.ENSP00000320117,9606.ENSP00000336831,9606.ENSP00000338934,9606.ENSP00000339063,9606.ENSP00000341189,9606.ENSP00000348381,9606.ENSP00000348461,9606.ENSP00000348965,9606.ENSP00000349116,9606.ENSP00000349259,9606.ENSP00000354791,9606.ENSP00000354947,9606.ENSP00000355124,9606.ENSP00000356954,9606.ENSP00000357110,9606.ENSP00000357633,9606.ENSP00000358866,9606.ENSP00000358921,9606.ENSP00000358994,9606.ENSP00000361883,9606.ENSP00000364721,9606.ENSP00000367220,9606.ENSP00000367991,9606.ENSP00000368767,9606.ENSP00000369192,9606.ENSP00000377298,9606.ENSP00000377941,9606.ENSP00000380378,9606.ENSP00000391249,9606.ENSP00000394496,9606.ENSP00000400175,9606.ENSP00000401010,9606.ENSP00000413507,9606.ENSP00000420213,9606.ENSP00000422896,9606.ENSP00000427687,9606.ENSP00000437402,9606.ENSP00000479861,9606.ENSP00000487444,9606.ENSP00000494125,9606.ENSP00000494750,9606.ENSP00000495360,9606.ENSP00000495530,9606.ENSP00000495631	VCL,MYH9,CTSZ,CORO1A,PFN1,CLTA,DSTN,ACTN4,LANCL2,COTL1,LAMC2,IQGAP1,FNBP1L,CTBP1,FABP1,CTBP2,NCL,TRIP10,PLS1,EZR,EEF1A1,PTK2,ADD3,RAC1,DYNC1H1,SEPTIN10,SPTBN1,DCTN1,CAPZA2,KRT19,CCN2,EPB41L2,GLRX3,FLNA,ACTR1A,MYO6,CAP1,MAPRE1,ACTR2,SEPTIN8,ASPH,NRBP1,NUMA1,ACTN1,PAFAH1B1,SEPTIN9,CORO1C,RHOA,CAPZB,SEPTIN7,FLNB,SEPTIN11,WDR1,ENO2,SEPTIN2,SPTAN1,TPM4,ACTB,CTNNB1,ENO1,ARHGEF7
GO:0031091	Platelet alpha granule	16	0.998199	bottom	0.0174	afc	9606.ENSP00000218388,9606.ENSP00000221930,9606.ENSP00000252699,9606.ENSP00000260356,9606.ENSP00000273784,9606.ENSP00000284719,9606.ENSP00000284981,9606.ENSP00000308938,9606.ENSP00000331831,9606.ENSP00000356574,9606.ENSP00000356771,9606.ENSP00000377941,9606.ENSP00000415786,9606.ENSP00000429150,9606.ENSP00000496166,9606.ENSP00000497691	TIMP1,TGFB1,ACTN4,THBS1,AHSG,OLA1,APP,PLG,GAS6,QSOX1,F5,ACTN1,SERPINE2,FAM49B,ALDOA,APLP2
GO:0098862	Cluster of actin-based cell projections	28	0.94674	bottom	0.0174	ks	9606.ENSP00000211998,9606.ENSP00000216181,9606.ENSP00000248444,9606.ENSP00000262613,9606.ENSP00000263238,9606.ENSP00000303356,9606.ENSP00000303908,9606.ENSP00000323856,9606.ENSP00000324573,9606.ENSP00000335153,9606.ENSP00000336831,9606.ENSP00000338934,9606.ENSP00000348381,9606.ENSP00000354947,9606.ENSP00000358866,9606.ENSP00000360609,9606.ENSP00000364935,9606.ENSP00000369055,9606.ENSP00000377941,9606.ENSP00000380378,9606.ENSP00000389326,9606.ENSP00000401010,9606.ENSP00000418525,9606.ENSP00000420213,9606.ENSP00000435585,9606.ENSP00000446955,9606.ENSP00000449089,9606.ENSP00000493594	VCL,MYH9,VIL1,SLC9A3R1,ACTR3,DCXR,TWF2,PLEC,FLII,HSP90AA1,PLS1,EZR,ADD3,CAPZA2,FLNA,HSP90AB1,CLIC1,B4GALT1,ACTN1,PAFAH1B1,ACE2,CAPZB,MME,FLNB,EPS8L2,MYL6,DNM1L,MYH14
GO:0140535	Intracellular protein-containing complex	106	3.53404	top	0.0289	ks	9606.ENSP00000044462,9606.ENSP00000210313,9606.ENSP00000216038,9606.ENSP00000216225,9606.ENSP00000216455,9606.ENSP00000216802,9606.ENSP00000217515,9606.ENSP00000219313,9606.ENSP00000220592,9606.ENSP00000223321,9606.ENSP00000258416,9606.ENSP00000259335,9606.ENSP00000261479,9606.ENSP00000261601,9606.ENSP00000261700,9606.ENSP00000261745,9606.ENSP00000262193,9606.ENSP00000264414,9606.ENSP00000264639,9606.ENSP00000264933,9606.ENSP00000265563,9606.ENSP00000270586,9606.ENSP00000271308,9606.ENSP00000279146,9606.ENSP00000279387,9606.ENSP00000292782,9606.ENSP00000293362,9606.ENSP00000296149,9606.ENSP00000296543,9606.ENSP00000301764,9606.ENSP00000303147,9606.ENSP00000303423,9606.ENSP00000305790,9606.ENSP00000309474,9606.ENSP00000309555,9606.ENSP00000309591,9606.ENSP00000310129,9606.ENSP00000310670,9606.ENSP00000316176,9606.ENSP00000318297,9606.ENSP00000320949,9606.ENSP00000323867,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000325425,9606.ENSP00000326804,9606.ENSP00000335636,9606.ENSP00000340305,9606.ENSP00000349313,9606.ENSP00000350708,9606.ENSP00000351446,9606.ENSP00000351777,9606.ENSP00000352257,9606.ENSP00000353575,9606.ENSP00000356421,9606.ENSP00000356652,9606.ENSP00000358474,9606.ENSP00000358994,9606.ENSP00000359385,9606.ENSP00000359910,9606.ENSP00000360609,9606.ENSP00000360682,9606.ENSP00000362532,9606.ENSP00000364289,9606.ENSP00000364589,9606.ENSP00000365576,9606.ENSP00000367208,9606.ENSP00000370745,9606.ENSP00000372155,9606.ENSP00000375978,9606.ENSP00000376808,9606.ENSP00000377036,9606.ENSP00000378323,9606.ENSP00000379267,9606.ENSP00000384109,9606.ENSP00000387362,9606.ENSP00000394417,9606.ENSP00000396937,9606.ENSP00000397552,9606.ENSP00000400906,9606.ENSP00000401980,9606.ENSP00000414095,9606.ENSP00000414359,9606.ENSP00000415536,9606.ENSP00000417763,9606.ENSP00000417963,9606.ENSP00000418447,9606.ENSP00000418695,9606.ENSP00000424183,9606.ENSP00000425561,9606.ENSP00000428209,9606.ENSP00000428426,9606.ENSP00000440485,9606.ENSP00000442318,9606.ENSP00000450864,9606.ENSP00000453801,9606.ENSP00000478121,9606.ENSP00000480987,9606.ENSP00000481029,9606.ENSP00000481038,9606.ENSP00000483688,9606.ENSP00000484998,9606.ENSP00000486540,9606.ENSP00000494750,9606.ENSP00000497594,9606.ENSP00000498469	PSMA4,PSMD5,RTCB,RBX1,PSMA3,PSME2,TXNL1,PSMD7,AGO2,PSMA2,EIF4E2,ECPAS,PSMA6,USP14,RTRAF,NAA25,PSMB1,CUL3,PSMD3,PDCD6,PRKAR2A,PSMB6,PSMA5,AIP,PPP4C,DCUN1D1,PSME3,ELP6,NAA15,DDB1,MAT2A,FNTA,SF3B3,PSMD1,HCFC1,PRKACA,PSMD2,CCAR2,UBE2N,RUVBL1,CNOT1,PRKAG1,PPP2R1A,PPP2R2A,MAT2B,CUL1,NAA20,UBE2V1,NHEJ1,RAD23B,WDR5,VCP,XRCC6,EIF2B3,UCHL5,CACYBP,BRCC3,MYO6,GLMN,PSMA7,HSP90AB1,PAXX,RPRD1B,NCBP1,CUL4A,UBQLN1,SUGT1,DDX1,PSME1,XRCC5,CUL5,PTPA,PPP3CA,ELP4,CUL4B,UBE4A,MORF4L2,PSMD13,ACTL6A,UBE2L3,MAVS,CUL2,PSMA1,POLR2H,NAA10,PPP2R5D,PPP2CA,PSMD6,LAMTOR3,EIF4E,UBE2V2,TCEA1,PSMD9,CAND1,PPP4R3A,WDR61,ELOC,MCM3,PSMC3,CYFIP1,PSMB3,PSMC6,CNOT9,ACTB,UBE3A,POLR3G
GO:0031093	Platelet alpha granule lumen	14	1.03442	bottom	0.0295	afc	9606.ENSP00000218388,9606.ENSP00000221930,9606.ENSP00000252699,9606.ENSP00000260356,9606.ENSP00000273784,9606.ENSP00000284719,9606.ENSP00000284981,9606.ENSP00000308938,9606.ENSP00000331831,9606.ENSP00000356574,9606.ENSP00000356771,9606.ENSP00000377941,9606.ENSP00000429150,9606.ENSP00000496166	TIMP1,TGFB1,ACTN4,THBS1,AHSG,OLA1,APP,PLG,GAS6,QSOX1,F5,ACTN1,FAM49B,ALDOA
GO:0042582	Azurophil granule	62	0.1109	bottom	0.0331	ks	9606.ENSP00000002165,9606.ENSP00000053867,9606.ENSP00000199764,9606.ENSP00000215832,9606.ENSP00000216124,9606.ENSP00000216962,9606.ENSP00000218516,9606.ENSP00000227266,9606.ENSP00000245907,9606.ENSP00000254286,9606.ENSP00000258145,9606.ENSP00000260118,9606.ENSP00000261416,9606.ENSP00000264595,9606.ENSP00000268695,9606.ENSP00000286788,9606.ENSP00000294785,9606.ENSP00000297258,9606.ENSP00000299300,9606.ENSP00000302728,9606.ENSP00000302886,9606.ENSP00000305692,9606.ENSP00000306920,9606.ENSP00000309474,9606.ENSP00000317257,9606.ENSP00000323036,9606.ENSP00000333298,9606.ENSP00000339001,9606.ENSP00000341289,9606.ENSP00000342026,9606.ENSP00000345656,9606.ENSP00000346032,9606.ENSP00000347872,9606.ENSP00000348965,9606.ENSP00000349687,9606.ENSP00000351777,9606.ENSP00000359540,9606.ENSP00000360635,9606.ENSP00000361562,9606.ENSP00000361883,9606.ENSP00000363603,9606.ENSP00000367220,9606.ENSP00000368920,9606.ENSP00000369055,9606.ENSP00000369081,9606.ENSP00000369538,9606.ENSP00000371193,9606.ENSP00000377055,9606.ENSP00000378394,9606.ENSP00000395473,9606.ENSP00000401508,9606.ENSP00000408411,9606.ENSP00000413606,9606.ENSP00000426455,9606.ENSP00000438399,9606.ENSP00000451206,9606.ENSP00000455114,9606.ENSP00000466259,9606.ENSP00000473631,9606.ENSP00000475750,9606.ENSP00000488437,9606.ENSP00000495247	FUCA2,GRN,CEACAM6,MAPK1,ARSA,PYGB,GLA,CTSC,C3,ACTR10,GNS,GGH,HEXB,AGA,GALNS,CCT8,NCSTN,FABP5,CCT2,GUSB,PA2G4,GAA,GLB1,PSMD1,CPNE1,ACPP,LAMP1,TUBB,TUBB4B,PRDX6,VAPA,ANXA2,VAT1,DYNC1H1,GM2A,VCP,CREG1,DPP7,CTSA,CAP1,FUCA1,ACTR2,NHLRC3,B4GALT1,TXNDC5,GDI2,CPPED1,PRCP,PSAP,MAN2B1,NAPRT,LAMP2,STXBP2,RNASET2,IST1,NPC2,HEXA,ACLY,DNAJC3,HEBP2,PRSS2,MANBA
GO:0000502	Proteasome complex	31	4.9597	top	0.0383	ks	9606.ENSP00000044462,9606.ENSP00000210313,9606.ENSP00000216455,9606.ENSP00000216802,9606.ENSP00000217515,9606.ENSP00000219313,9606.ENSP00000223321,9606.ENSP00000259335,9606.ENSP00000261479,9606.ENSP00000261601,9606.ENSP00000262193,9606.ENSP00000264639,9606.ENSP00000270586,9606.ENSP00000271308,9606.ENSP00000293362,9606.ENSP00000309474,9606.ENSP00000310129,9606.ENSP00000350708,9606.ENSP00000351777,9606.ENSP00000356421,9606.ENSP00000359910,9606.ENSP00000365576,9606.ENSP00000372155,9606.ENSP00000396937,9606.ENSP00000414359,9606.ENSP00000418695,9606.ENSP00000440485,9606.ENSP00000481029,9606.ENSP00000483688,9606.ENSP00000484998,9606.ENSP00000497594	PSMA4,PSMD5,PSMA3,PSME2,TXNL1,PSMD7,PSMA2,ECPAS,PSMA6,USP14,PSMB1,PSMD3,PSMB6,PSMA5,PSME3,PSMD1,PSMD2,RAD23B,VCP,UCHL5,PSMA7,UBQLN1,PSME1,PSMD13,PSMA1,PSMD6,PSMD9,PSMC3,PSMB3,PSMC6,UBE3A
GO:1904724	Tertiary granule lumen	20	0.740962	bottom	0.0436	afc	9606.ENSP00000219022,9606.ENSP00000220166,9606.ENSP00000228740,9606.ENSP00000231751,9606.ENSP00000257264,9606.ENSP00000260118,9606.ENSP00000291568,9606.ENSP00000307674,9606.ENSP00000344829,9606.ENSP00000355011,9606.ENSP00000356574,9606.ENSP00000357981,9606.ENSP00000371152,9606.ENSP00000377696,9606.ENSP00000378731,9606.ENSP00000381448,9606.ENSP00000390265,9606.ENSP00000481038,9606.ENSP00000487444,9606.ENSP00000496166	OLFM4,CTSH,LTA4H,LTF,TCN1,GGH,CSTB,CANT1,QPCT,ILF2,QSOX1,CTSS,ASAH1,NIT2,ALDOC,CST3,IDH1,CYFIP1,SPTAN1,ALDOA
